filename,similarity
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0035.jpg,331.99
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0135.jpg,332.19
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0292.jpg,333.43
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0274.jpg,336.89
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0727.jpg,338.11
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1075.jpg,338.95
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0102.jpg,342.16
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0775.jpg,343.18
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1202.jpg,345.12
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0809.jpg,346.25
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0352.jpg,346.73
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0939.jpg,346.96
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1088.jpg,348.67
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1289.jpg,349.44
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0736.jpg,350.38
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0210.jpg,350.47
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0060.jpg,350.93
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0635.jpg,351.9
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1153.jpg,354.15
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0145.jpg,354.51
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0593.jpg,356.59
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0469.jpg,356.95
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0422.jpg,356.95
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0567.jpg,358.2
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0075.jpg,362.59
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1098.jpg,362.91
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0470.jpg,363.69
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0433.jpg,363.71
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0531.jpg,363.85
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0150.jpg,364.2
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0216.jpg,367.03
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1049.jpg,367.87
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0616.jpg,368.66
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0532.jpg,368.68
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0124.jpg,369.37
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0813.jpg,369.66
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0533.jpg,369.97
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0396.jpg,370.3
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1222.jpg,371.53
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0767.jpg,372.49
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0689.jpg,373.13
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0690.jpg,375.14
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1163.jpg,376.03
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0650.jpg,376.12
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0812.jpg,378.68
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0851.jpg,379.8
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1350.jpg,380.18
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0200.jpg,380.6
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1160.jpg,380.78
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0594.jpg,380.8
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0997.jpg,380.84
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0178.jpg,382.18
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0885.jpg,383.56
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1167.jpg,383.99
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0770.jpg,385.51
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0349.jpg,386.28
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0085.jpg,386.33
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0436.jpg,386.7
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0471.jpg,386.7
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0117.jpg,387.47
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0072.jpg,388.24
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0172.jpg,389.26
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0129.jpg,389.82
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1343.jpg,390.23
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0023.jpg,390.44
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0525.jpg,392.52
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0337.jpg,392.8
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0240.jpg,393.5
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0852.jpg,393.88
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0699.jpg,394.27
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1331.jpg,395.59
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0149.jpg,396.27
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0244.jpg,397.23
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1144.jpg,398.12
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0597.jpg,398.42
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1015.jpg,398.75
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0891.jpg,399.01
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0137.jpg,399.25
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1080.jpg,399.61
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0227.jpg,402.04
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0884.jpg,404.03
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0712.jpg,404.36
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0077.jpg,406.74
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0042.jpg,409.41
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0947.jpg,409.55
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0002.jpg,410.35
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0786.jpg,410.79
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0964.jpg,412.87
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0803.jpg,416.25
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1056.jpg,416.33
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0581.jpg,416.58
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1066.jpg,416.98
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0506.jpg,417.93
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1253.jpg,418.16
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0792.jpg,418.34
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0231.jpg,418.65
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0232.jpg,419.79
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0120.jpg,419.92
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0038.jpg,420.49
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0574.jpg,420.94
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0578.jpg,421.77
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0560.jpg,424.16
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0750.jpg,424.23
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0807.jpg,424.79
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0834.jpg,425.65
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0817.jpg,425.94
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0979.jpg,427.69
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0756.jpg,429.46
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1079.jpg,434.45
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0984.jpg,434.5
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0116.jpg,434.74
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0832.jpg,435.29
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0853.jpg,435.29
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1204.jpg,437.31
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0795.jpg,438.77
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1073.jpg,441.68
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1269.jpg,441.89
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0919.jpg,445.4
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1112.jpg,447.15
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0096.jpg,448.99
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1268.jpg,449.3
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0358.jpg,449.74
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0081.jpg,450.57
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1329.jpg,450.59
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0314.jpg,450.73
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0830.jpg,452.3
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0840.jpg,454.11
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1082.jpg,454.32
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0461.jpg,454.99
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0777.jpg,457.11
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0495.jpg,459.38
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0977.jpg,459.5
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1118.jpg,460.54
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1282.jpg,463.21
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1339.jpg,463.95
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0835.jpg,464.32
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0790.jpg,467.24
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0456.jpg,467.47
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1072.jpg,468.22
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0869.jpg,469.17
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0413.jpg,469.21
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1121.jpg,471.63
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0577.jpg,473.52
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1017.jpg,474.91
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0982.jpg,474.91
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1328.jpg,476.57
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0158.jpg,481.9
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1147.jpg,487.59
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0816.jpg,490.07
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0981.jpg,491.05
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1190.jpg,492.19
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0738.jpg,492.66
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0609.jpg,501.57
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0934.jpg,503.57
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0010.jpg,505.37
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0191.jpg,507.02
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0013.jpg,509.38
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1155.jpg,510.2
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0944.jpg,510.76
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0789.jpg,512.52
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0165.jpg,514.93
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0367.jpg,515.2
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0794.jpg,515.38
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1023.jpg,515.44
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1259.jpg,516.39
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1181.jpg,516.77
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0836.jpg,518.26
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0862.jpg,518.29
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1139.jpg,518.74
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0180.jpg,520.24
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0267.jpg,521.76
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0107.jpg,524.69
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0050.jpg,525.55
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1224.jpg,526.94
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0384.jpg,528.07
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0826.jpg,530.59
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0036.jpg,530.89
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1135.jpg,532.45
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0502.jpg,534.64
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1232.jpg,534.88
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0412.jpg,536.57
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0954.jpg,537.1
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0749.jpg,538.14
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0423.jpg,538.3
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0701.jpg,538.67
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0819.jpg,540.78
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0365.jpg,543.17
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0252.jpg,546.41
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0233.jpg,546.99
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1238.jpg,548.62
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0994.jpg,549.96
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1148.jpg,552.5
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0110.jpg,553.11
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1218.jpg,554.36
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0420.jpg,556.59
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1304.jpg,556.73
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0146.jpg,559.92
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0713.jpg,560.64
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0562.jpg,561.89
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0573.jpg,562.23
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1347.jpg,563.25
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0005.jpg,563.33
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0806.jpg,564.68
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0969.jpg,566.6
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0045.jpg,566.84
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0725.jpg,567.41
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0583.jpg,567.79
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1276.jpg,570.88
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0324.jpg,570.95
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1029.jpg,577.13
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0193.jpg,580.88
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0500.jpg,582.5
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1254.jpg,582.76
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0363.jpg,585.65
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0629.jpg,585.72
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0850.jpg,585.86
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0220.jpg,587.72
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1111.jpg,588.05
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0823.jpg,592.85
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0921.jpg,592.86
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0882.jpg,592.87
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1227.jpg,595.11
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0443.jpg,596.56
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0424.jpg,596.56
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0825.jpg,596.69
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1274.jpg,597.49
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1220.jpg,598.01
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0259.jpg,598.89
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0801.jpg,600.16
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0512.jpg,601.66
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0039.jpg,602.03
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0459.jpg,602.13
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0427.jpg,602.14
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0974.jpg,603.0
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0874.jpg,603.65
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1214.jpg,604.19
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1245.jpg,604.19
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1352.jpg,604.37
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0136.jpg,607.62
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1272.jpg,607.74
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0505.jpg,611.01
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1081.jpg,611.03
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0515.jpg,614.25
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0585.jpg,615.08
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0561.jpg,615.89
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0734.jpg,616.06
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0602.jpg,616.63
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0563.jpg,617.03
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1275.jpg,621.41
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0504.jpg,621.91
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1302.jpg,626.93
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1057.jpg,627.5
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0091.jpg,631.38
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0215.jpg,634.9
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0306.jpg,638.47
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0693.jpg,638.47
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1048.jpg,639.48
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0582.jpg,639.9
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0397.jpg,641.77
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0451.jpg,649.88
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0122.jpg,649.97
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0094.jpg,650.33
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0272.jpg,652.51
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0837.jpg,653.21
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1210.jpg,655.94
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0596.jpg,658.16
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1255.jpg,659.36
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0271.jpg,659.39
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0857.jpg,659.94
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0016.jpg,660.02
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0564.jpg,661.92
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0804.jpg,663.82
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_1156.jpg,666.26
/Users/wibe/Desktop/CogSci/Visual_analytics/cds-visual/data/flowers/image_0099.jpg,666.59
